,cat_id,area_m2,N,K,source,divide_id
7210,115409,8568899.775,8.028,0.3443,regionalized,cat-115409
7211,115410,2347650.054,8.7122,0.2768,regionalized,cat-115410
7212,115411,3096899.757,8.8669,0.2646,regionalized,cat-115411
7213,115413,4792499.676,10.0,0.2053,calibrated,cat-115413
7214,115414,10012950.77,8.8136,0.2949,calibrated,cat-115414
7215,115424,5506649.932,8.797,0.2715,regionalized,cat-115424
7216,115426,3946949.82,9.5691,0.2141,regionalized,cat-115426
7217,115427,3766949.951,8.7348,0.2759,regionalized,cat-115427
7218,115428,7560900.144,8.3663,0.3103,regionalized,cat-115428
7219,115430,3849750.131,9.3889,0.2261,regionalized,cat-115430
7220,115431,4747949.69,8.7459,0.2755,regionalized,cat-115431
7221,115432,4705649.982,8.9886,0.2558,regionalized,cat-115432
7222,115433,3167100.634,9.9901,0.1881,regionalized,cat-115433
7223,115434,1811249.847,9.9456,0.1898,regionalized,cat-115434
7224,115435,18007650.324,8.2493,0.3239,regionalized,cat-115435
7225,115437,3780899.658,9.4276,0.2235,regionalized,cat-115437
7226,115438,3537449.545,9.192,0.24,regionalized,cat-115438
7227,115439,10928700.517,8.7415,0.2977,calibrated,cat-115439
7228,115441,8111250.437,8.5015,0.298,regionalized,cat-115441
7229,115442,11020499.843,8.5913,0.2907,regionalized,cat-115442
7230,115448,6326099.554,9.7249,0.205,regionalized,cat-115448
7231,115449,7646399.919,9.212,0.24,regionalized,cat-115449
7232,115451,5337899.851,9.7619,0.2024,regionalized,cat-115451
7233,115453,4347899.874,10.0,0.1821,calibrated,cat-115453
7234,115454,6033150.594,8.8045,0.2711,regionalized,cat-115454
7235,115455,7301249.235,9.2134,0.2398,regionalized,cat-115455
7236,115456,7643700.243,8.8218,0.2702,regionalized,cat-115456
7237,115457,5479200.562,9.6625,0.2087,regionalized,cat-115457
7238,115458,4584600.27,9.6799,0.2073,regionalized,cat-115458
7239,115459,3986100.725,9.5208,0.2173,regionalized,cat-115459
7240,115460,3210299.311,9.7646,0.2015,regionalized,cat-115460
7241,115462,3601800.122,10.0,0.1857,calibrated,cat-115462
7242,115463,5566499.694,8.6108,0.2874,regionalized,cat-115463
7243,115464,9748349.973,8.2476,0.3224,regionalized,cat-115464
7244,115465,5073749.856,9.191,0.2407,regionalized,cat-115465
7245,115466,9305999.707,8.5022,0.2983,regionalized,cat-115466
7246,115467,7134300.076,8.2707,0.3193,regionalized,cat-115467
7247,115468,8118450.049,10.0,0.2505,calibrated,cat-115468
7248,115469,6160500.14,8.9587,0.2587,regionalized,cat-115469
7249,115470,3620700.121,9.9367,0.1914,regionalized,cat-115470
7250,115471,7218450.378,8.8551,0.2674,regionalized,cat-115471
7251,115476,7698599.766,8.2367,0.3228,regionalized,cat-115476
7252,115478,3365099.753,10.0,0.1852,calibrated,cat-115478
7253,115479,3149550.297,8.9813,0.2555,regionalized,cat-115479
7254,115480,1973250.076,9.2536,0.2344,regionalized,cat-115480
7255,115482,1624050.27,9.6309,0.2086,regionalized,cat-115482
7256,115490,2144249.937,9.3786,0.2258,regionalized,cat-115490
7257,115491,6688349.856,10.0,0.1853,regionalized,cat-115491
7258,115493,2717999.694,9.6692,0.2071,regionalized,cat-115493
7259,115495,1820249.451,9.7322,0.2025,regionalized,cat-115495
7260,115496,3491099.865,8.3452,0.3104,regionalized,cat-115496
7261,115497,4387949.208,8.4568,0.3006,regionalized,cat-115497
7262,115498,5442749.82,8.9425,0.2598,regionalized,cat-115498
7263,115499,1122299.802,9.4341,0.2209,regionalized,cat-115499
7264,115501,9206550.252,7.3065,0.4287,regionalized,cat-115501
7265,115504,6480449.87,7.7843,0.3699,regionalized,cat-115504
7266,115505,3897449.811,7.6132,0.3881,regionalized,cat-115505
7267,115506,15142049.991,5.9174,0.657,regionalized,cat-115506
7268,115507,5461650.09,6.91,0.3912,calibrated,cat-115507
7269,115510,9066599.582,7.0683,0.4611,regionalized,cat-115510
7270,115512,7544700.063,6.7893,0.5012,regionalized,cat-115512
7271,115514,3286800.32,10.0,0.1903,calibrated,cat-115514
7272,115515,2433149.464,8.4653,0.2983,regionalized,cat-115515
7273,115516,31949.996,10.0,0.1112,regionalized,cat-115516
7274,115518,13588199.505,4.3999,0.7091,calibrated,cat-115518
7275,115519,4529249.69,7.928,0.3531,regionalized,cat-115519
7276,115520,9197550.648,7.617,0.3903,regionalized,cat-115520
7277,115522,6780149.802,6.5224,0.4149,calibrated,cat-115522
7278,115523,7460099.946,7.2148,0.4403,regionalized,cat-115523
7279,115527,15898499.24,7.174,0.4485,regionalized,cat-115527
7280,115563,5438249.424,9.2833,0.2724,calibrated,cat-115563
7281,115732,12676050.117,5.2134,0.8123,regionalized,cat-115732
7282,115744,11763449.955,6.9591,0.4777,regionalized,cat-115744
7283,115745,1944000.337,9.4497,0.2207,regionalized,cat-115745
7284,115746,92699.942,8.5434,0.2837,regionalized,cat-115746
7285,115747,5726249.914,9.032,0.2528,regionalized,cat-115747
7286,115751,5725800.166,9.0737,0.2496,regionalized,cat-115751
7287,115752,6025049.825,8.0002,0.3462,regionalized,cat-115752
7288,115753,3777300.027,10.0,0.1887,calibrated,cat-115753
7289,115754,12893849.757,7.9706,0.3514,regionalized,cat-115754
7290,115756,4038750.131,9.0083,0.254,regionalized,cat-115756
7291,115757,4558049.37,8.4031,0.3056,regionalized,cat-115757
7292,115758,977849.762,10.0,0.187,calibrated,cat-115758
7293,115759,11585250.184,7.8232,0.3673,regionalized,cat-115759
7294,115761,3616650.176,8.5506,0.2916,regionalized,cat-115761
7295,115762,4237650.729,9.1267,0.2451,regionalized,cat-115762
7296,115763,4502699.653,8.1723,0.3278,regionalized,cat-115763
7297,115764,6624899.68,8.2332,0.3228,regionalized,cat-115764
7298,115765,6083099.892,8.3617,0.3102,regionalized,cat-115765
7299,115767,9074699.946,10.0,0.1933,calibrated,cat-115767
7300,115768,6730650.482,8.3439,0.3121,regionalized,cat-115768
7301,115769,3441150.324,8.6777,0.2805,regionalized,cat-115769
7302,115770,4441949.748,8.6203,0.286,regionalized,cat-115770
7303,115771,9518850.716,8.451,0.2977,calibrated,cat-115771
7304,115772,3647700.418,8.5714,0.2898,regionalized,cat-115772
7305,115773,5210550.684,8.1721,0.3282,regionalized,cat-115773
7306,115774,6619049.878,8.417,0.3052,regionalized,cat-115774
7307,115775,5640749.1,7.7665,0.3715,regionalized,cat-115775
7308,115776,2074949.838,10.0,0.188,calibrated,cat-115776
7309,115778,1005300.522,9.2181,0.2357,regionalized,cat-115778
7310,115780,407700.0,10.0,0.1,regionalized,cat-115780
7311,115782,4778549.712,10.0,0.206,calibrated,cat-115782
7312,115783,3852900.378,6.3498,0.5696,regionalized,cat-115783
7313,115784,11268900.342,5.446,0.7562,regionalized,cat-115784
7314,115788,6063749.901,1.8262,2.2616,regionalized,cat-115788
7315,115789,16883100.176,3.4663,1.0085,calibrated,cat-115789
7316,115790,10513799.352,6.0075,0.6373,regionalized,cat-115790
7317,115791,16852499.856,5.8746,0.6661,regionalized,cat-115791
7318,115793,8414549.852,1.9404,2.8301,calibrated,cat-115793
7319,115800,7725599.591,4.9457,0.6449,calibrated,cat-115800
7320,115801,4203899.959,8.0391,0.341,regionalized,cat-115801
7321,115802,2577150.256,7.5965,0.3887,regionalized,cat-115802
7322,115803,8720550.333,3.8503,0.9129,calibrated,cat-115803
7323,115805,6553800.536,7.2212,0.439,regionalized,cat-115805
7324,115806,6619049.487,9.9041,0.2549,calibrated,cat-115806
7325,115807,9052649.361,6.9608,0.4764,regionalized,cat-115807
7326,115808,4101299.379,7.2191,0.336,calibrated,cat-115808
7327,115812,3479850.333,10.0,0.2211,calibrated,cat-115812
7328,115813,9340200.387,6.9553,0.3875,calibrated,cat-115813
7329,115814,16727849.852,6.7335,0.5131,regionalized,cat-115814
7330,115816,3157649.757,10.0,0.2051,calibrated,cat-115816
7331,115817,10552050.504,1.502,10.0,calibrated,cat-115817
7332,115821,4974749.946,1.7355,3.6081,calibrated,cat-115821
7333,115822,10694248.956,3.4272,1.3967,regionalized,cat-115822
7334,115823,3915450.072,4.3899,1.0337,regionalized,cat-115823
7335,115829,4138649.685,8.3155,0.3136,regionalized,cat-115829
7336,115830,1315349.775,10.0,0.1903,calibrated,cat-115830
7337,115831,3743549.838,9.1129,0.2459,regionalized,cat-115831
7338,115832,7190549.761,10.0,0.2093,calibrated,cat-115832
7339,115833,4089150.135,8.5339,0.2934,regionalized,cat-115833
7340,115834,4713749.955,8.1784,0.3273,regionalized,cat-115834
7341,115835,4563899.766,8.6584,0.2828,regionalized,cat-115835
7342,115838,2467349.739,9.4029,0.2244,regionalized,cat-115838
7343,115839,884250.162,10.0,0.1806,calibrated,cat-115839
7344,115840,2909250.378,8.818,0.2684,regionalized,cat-115840
7345,115841,6810300.104,8.1357,0.3326,regionalized,cat-115841
7346,115843,8373150.059,10.0,0.1828,calibrated,cat-115843
7347,115845,5220449.608,3.5936,1.32,regionalized,cat-115845
7348,115847,6060150.729,5.1521,0.8228,regionalized,cat-115847
7349,115848,3547350.063,5.9695,0.639,regionalized,cat-115848
7350,115849,7343550.887,4.4482,1.0208,regionalized,cat-115849
7351,115850,4117500.283,5.6174,0.7121,regionalized,cat-115850
7352,115851,7845749.928,4.2043,1.0999,regionalized,cat-115851
7353,115859,12262049.203,5.3225,0.5488,calibrated,cat-115859
7354,115861,3278700.211,5.6672,0.6999,regionalized,cat-115861
7355,115862,3202200.581,8.1789,0.3261,regionalized,cat-115862
7356,115863,4828049.91,8.1685,0.3283,regionalized,cat-115863
7357,115864,1914750.396,10.0,0.1842,calibrated,cat-115864
7358,115869,8525250.378,10.0,0.1954,calibrated,cat-115869
7359,115870,136799.964,10.0,0.1,regionalized,cat-115870
7360,115871,6464250.518,8.3554,0.3109,regionalized,cat-115871
7361,115873,1841399.946,9.7518,0.2013,regionalized,cat-115873
7362,115876,3031649.793,10.0,0.1789,calibrated,cat-115876
7363,115878,3048300.121,10.0,0.1896,calibrated,cat-115878
7364,115879,4687200.365,8.6998,0.2792,regionalized,cat-115879
7365,115880,7982550.688,5.6993,0.6982,regionalized,cat-115880
7366,115890,3688650.126,6.5174,0.541,regionalized,cat-115890
7367,115891,15002549.554,5.0231,0.8619,regionalized,cat-115891
7368,115892,3354750.135,7.0609,0.4583,regionalized,cat-115892
7369,115893,11605501.17,7.2687,0.4347,regionalized,cat-115893
7370,115896,4975649.874,8.0097,0.3446,regionalized,cat-115896
7371,115898,7047900.09,10.0,0.2172,calibrated,cat-115898
7372,115899,5151600.257,7.7944,0.368,regionalized,cat-115899
7373,115900,11737351.057,6.9291,0.482,regionalized,cat-115900
7374,115901,3926249.573,7.4502,0.4078,regionalized,cat-115901
7375,115902,4683149.959,8.9551,0.2584,regionalized,cat-115902
7376,115903,8881199.847,7.316,0.4276,regionalized,cat-115903
7377,115905,3762450.148,10.0,0.1856,calibrated,cat-115905
7378,115906,5287050.045,8.5378,0.2937,regionalized,cat-115906
7379,115907,5161049.568,8.5911,0.2889,regionalized,cat-115907
7380,115908,4968450.22,8.4309,0.3033,regionalized,cat-115908
7381,115909,8442900.378,7.7985,0.3691,regionalized,cat-115909
7382,115910,4491449.973,8.6882,0.2802,regionalized,cat-115910
7383,115911,3381299.428,10.0,0.1859,calibrated,cat-115911
7384,115912,4266899.55,8.9038,0.2623,regionalized,cat-115912
7385,115913,9199800.617,7.6272,0.3891,regionalized,cat-115913
7386,115915,12660299.379,6.103,0.62,regionalized,cat-115915
7387,115917,2038499.959,10.0,0.1874,calibrated,cat-115917
7388,115918,5792399.699,7.347,0.422,regionalized,cat-115918
7389,115919,4846949.856,6.6053,0.528,regionalized,cat-115919
7390,115920,746100.036,6.4824,0.5399,regionalized,cat-115920
7391,115921,133200.171,7.9696,0.3388,regionalized,cat-115921
7392,115923,3016350.369,8.8146,0.2687,regionalized,cat-115923
7393,115925,4725449.235,10.0,0.2121,calibrated,cat-115925
7394,115926,17280000.351,6.9809,0.3835,calibrated,cat-115926
7395,115929,13495499.523,8.0767,0.3404,regionalized,cat-115929
7396,115930,9084150.054,4.4282,1.0285,regionalized,cat-115930
7397,115931,3371850.144,9.8202,0.1982,regionalized,cat-115931
7398,115933,1199250.22,10.0,0.147,regionalized,cat-115933
7399,115934,7191900.275,10.0,0.1827,calibrated,cat-115934
7400,115937,2367449.941,10.0,0.1745,regionalized,cat-115937
7401,115938,13002299.762,8.653,0.2857,regionalized,cat-115938
7402,115939,4705200.68,10.0,0.1903,calibrated,cat-115939
7403,115940,9944550.436,5.7894,0.4779,calibrated,cat-115940
7404,115944,20000249.393,10.0,0.2086,calibrated,cat-115944
7405,115945,4187699.987,7.6401,0.3851,regionalized,cat-115945
7406,115946,7240950.671,6.4972,0.4138,calibrated,cat-115946
7407,115949,2200050.508,10.0,0.1792,calibrated,cat-115949
7408,115951,11179800.288,8.5118,0.2978,regionalized,cat-115951
7409,115957,2975850.018,9.8241,0.1977,regionalized,cat-115957
7410,115958,4229550.648,9.6809,0.2071,regionalized,cat-115958
7411,115959,3888899.631,10.0,0.1636,regionalized,cat-115959
7412,115960,5418900.702,9.3133,0.2321,regionalized,cat-115960
7413,115961,6014700.086,9.6335,0.2107,regionalized,cat-115961
7414,115962,4596299.658,9.7138,0.2052,regionalized,cat-115962
7415,115963,3275100.216,10.0,0.1824,regionalized,cat-115963
7416,115964,8280450.279,8.8777,0.2658,regionalized,cat-115964
7417,115974,7526700.18,9.2459,0.2491,calibrated,cat-115974
7418,115976,3303899.627,9.7622,0.2017,regionalized,cat-115976
7419,115977,7244550.031,9.0977,0.2484,regionalized,cat-115977
7420,115978,1824300.126,10.0,0.1626,regionalized,cat-115978
7421,115979,3440249.613,10.0,0.1668,regionalized,cat-115979
7422,115980,8603100.563,8.1939,0.3274,regionalized,cat-115980
7423,115981,4175549.905,10.0,0.1868,calibrated,cat-115981
7424,115982,5586300.229,9.5781,0.2142,regionalized,cat-115982
7425,115992,7582050.086,8.0163,0.3452,regionalized,cat-115992
7426,115993,11141549.919,7.9644,0.3518,regionalized,cat-115993
7427,115994,17117549.78,8.464,0.3033,regionalized,cat-115994
7428,115996,10219050.239,9.0231,0.2548,regionalized,cat-115996
7429,115997,3602699.847,10.0,0.147,regionalized,cat-115997
7430,115998,3741750.171,10.0,0.1834,regionalized,cat-115998
7431,115999,3478499.361,10.0,0.1827,calibrated,cat-115999
7432,116001,6169949.546,9.7515,0.2033,regionalized,cat-116001
7433,116002,3901949.991,9.8464,0.1968,regionalized,cat-116002
7434,116003,9353699.186,10.0,0.1881,regionalized,cat-116003
7435,116004,1788749.757,10.0,0.1666,regionalized,cat-116004
7436,116005,3903749.577,10.0,0.1831,calibrated,cat-116005
7437,116006,5144399.685,8.3025,0.3154,regionalized,cat-116006
7438,116007,12431249.707,6.5649,0.5387,regionalized,cat-116007
7439,116008,7693199.982,7.7886,0.3698,regionalized,cat-116008
7440,116011,4330350.266,10.0,0.1953,calibrated,cat-116011
7441,116013,8035650.491,6.2691,0.5871,regionalized,cat-116013
7442,116014,8271449.703,8.375,0.3096,regionalized,cat-116014
7443,116015,4937400.45,10.0,0.1159,regionalized,cat-116015
7444,116066,13598999.937,8.9965,0.2573,regionalized,cat-116066
7445,116067,11755350.292,8.9181,0.2633,regionalized,cat-116067
7446,116069,3328199.424,10.0,0.1434,regionalized,cat-116069
7447,116070,3503249.973,10.0,0.1583,regionalized,cat-116070
7448,116071,4175099.604,10.0,0.1675,regionalized,cat-116071
7449,116072,6499350.18,9.1533,0.244,regionalized,cat-116072
7450,116073,3166200.396,10.0,0.1838,calibrated,cat-116073
7451,116075,4289850.522,10.0,0.1852,calibrated,cat-116075
7452,116077,3010499.811,10.0,0.1658,regionalized,cat-116077
7453,116078,11259899.861,8.5324,0.296,regionalized,cat-116078
7454,116079,9858150.585,8.9183,0.2629,regionalized,cat-116079
7455,116082,9821700.059,8.9111,0.2635,regionalized,cat-116082
7456,116084,4538699.879,10.0,0.1802,calibrated,cat-116084
7457,116085,8019899.185,8.6072,0.2885,regionalized,cat-116085
7458,116086,12320099.446,8.5503,0.2946,regionalized,cat-116086
7459,116087,4914900.157,10.0,0.1752,regionalized,cat-116087
7460,116088,9462599.734,9.3936,0.2275,regionalized,cat-116088
7461,116090,3758400.027,9.852,0.1964,regionalized,cat-116090
7462,116091,3078450.045,10.0,0.181,calibrated,cat-116091
7463,116096,2496599.815,10.0,0.1678,regionalized,cat-116096
7464,116097,15197850.063,8.6614,0.2853,regionalized,cat-116097
7465,116098,3216150.004,10.0,0.1807,calibrated,cat-116098
7466,116099,6750450.005,9.3465,0.2301,regionalized,cat-116099
7467,116100,5516550.045,10.0,0.1897,calibrated,cat-116100
7468,116101,3658499.703,10.0,0.1441,regionalized,cat-116101
7469,116102,10997999.604,10.0,0.2167,calibrated,cat-116102
7470,116108,3581099.996,10.0,0.1645,regionalized,cat-116108
7471,116109,4670550.752,10.0,0.1852,regionalized,cat-116109
7472,116110,7309799.995,9.9079,0.1942,regionalized,cat-116110
7473,116111,8923499.338,9.3905,0.2276,regionalized,cat-116111
7474,116112,8309250.216,9.2305,0.2388,regionalized,cat-116112
7475,116114,3099600.31,10.0,0.1444,regionalized,cat-116114
7476,116115,3208500.184,10.0,0.1808,calibrated,cat-116115
7477,116116,11947499.797,8.1549,0.3322,regionalized,cat-116116
7478,116124,5295599.82,9.1406,0.2445,regionalized,cat-116124
7479,116125,4729050.324,9.627,0.2107,regionalized,cat-116125
7480,116126,4405500.382,9.507,0.2184,regionalized,cat-116126
7481,116127,8359200.473,9.1165,0.2473,regionalized,cat-116127
7482,116129,4982849.352,10.0,0.1492,regionalized,cat-116129
7483,116130,3292650.135,10.0,0.1838,regionalized,cat-116130
7484,116131,8187750.067,10.0,0.2014,calibrated,cat-116131
7485,116136,4249350.239,9.5004,0.2188,regionalized,cat-116136
7486,116137,4337549.757,9.9977,0.1881,regionalized,cat-116137
7487,116138,3720149.604,10.0,0.1845,calibrated,cat-116138
7488,116139,8740799.132,8.974,0.2583,regionalized,cat-116139
7489,116140,4193550.301,10.0,0.1543,regionalized,cat-116140
7490,116141,5518800.189,9.0231,0.2535,regionalized,cat-116141
7491,116142,15228899.658,8.2914,0.3193,regionalized,cat-116142
7492,116143,4335300.531,10.0,0.1808,calibrated,cat-116143
7493,116144,14722649.348,7.6307,0.3902,regionalized,cat-116144
7494,116147,3613050.018,10.0,0.1859,calibrated,cat-116147
7495,116148,3524399.995,10.0,0.1798,regionalized,cat-116148
7496,116149,7520399.888,10.0,0.1938,calibrated,cat-116149
7497,116152,5962949.447,8.8561,0.2669,regionalized,cat-116152
7498,116153,3898800.905,9.0365,0.2518,regionalized,cat-116153
7499,116154,3724649.771,9.1165,0.2456,regionalized,cat-116154
7500,116155,7860150.49,9.8888,0.1954,regionalized,cat-116155
7501,116157,7333199.689,8.9108,0.2629,regionalized,cat-116157
7502,116158,9618300.063,8.8357,0.2696,regionalized,cat-116158
7503,116160,4392450.036,10.0,0.1649,regionalized,cat-116160
7504,116161,4801949.312,10.0,0.1757,regionalized,cat-116161
7505,116162,7285950.904,9.5684,0.2152,regionalized,cat-116162
7506,116164,3734549.856,10.0,0.1959,calibrated,cat-116164
7507,116165,7123950.216,8.946,0.2601,regionalized,cat-116165
7508,116166,5250600.099,9.0805,0.249,regionalized,cat-116166
7509,116167,11790000.031,10.0,0.2104,calibrated,cat-116167
7510,116170,6129900.387,8.8497,0.2675,regionalized,cat-116170
7511,116171,2516400.041,8.9943,0.2541,regionalized,cat-116171
7512,116172,4193549.64,10.0,0.1954,calibrated,cat-116172
7513,116174,8437950.45,6.2108,0.3796,calibrated,cat-116174
7514,116176,11846249.771,9.6092,0.2135,regionalized,cat-116176
7515,116177,11640601.129,9.2004,0.2417,regionalized,cat-116177
7516,116181,3595949.01,10.0,0.1958,calibrated,cat-116181
7517,116183,3468149.946,10.0,0.1766,regionalized,cat-116183
7518,116184,7314750.099,10.0,0.1873,regionalized,cat-116184
7519,116185,3161250.36,10.0,0.1351,regionalized,cat-116185
7520,116186,4351499.707,9.109,0.2465,regionalized,cat-116186
7521,116187,6792300.126,10.0,0.1801,regionalized,cat-116187
